id;title;author;authorId;description;img;longitude;latitude;begin;ending;category;subcategories
504;La chica del brazalete;DemoEM;504;Género: Drama | Drama judicial / Abogados/as. Crimen. Dirección: Stéphane Demoustier. Duración: 95 minutos. Recomendado para mayores de 12 años. Año: 2019.;;-3.6556073868098493;40.393612303425975;2021-11-18T19:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
505;La ciudad del futuro: de la huerta a la mesa;DemoEM;505;;;-3.692206111679657;40.419011767401095;2021-11-11T00:00:00.0Z;2022-02-27T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
506;La clave del arco iris;DemoEM;506;;;-3.673881351837232;40.397020792322316;2021-11-27T12:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;TeatroPerformance
507;La Comunidad;DemoEM;507;CINE CLÁSICO   CINE    'Nuestras Estrellas'   HOMENAJE A ALEX DE LA IGLESIA   'La Comunidad'   Presentado por EMILIO GUTIÉRREZ CABA   Año: 2000. Duración: 107 min. País: España  Dirección: Álex de la Iglesia  Guion: Álex de la Iglesia, Jorge Gu;;-3.7188765163188293;40.435209393826675;2021-11-21T19:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;None
508;La conciencia de mi danza;DemoEM;508;;;-3.697247685884226;40.39241374953321;2021-11-27T12:30:00.0Z;2021-11-27T23:59:00.0Z;Leisure;DanzaBaile
509;La danza  al alcance de todas;DemoEM;509;Todas las mujeres contamos con un enorme potencial creativo, si tenemos el espacio y condiciones para hacerlo. Creando somos más libres y podemos establecer nuevas relaciones con nuestro entorno y con nosotras mismas. Un cuerpo en movimiento, e;;-3.6916379633219116;40.49120609425076;2021-11-02T18:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;CursosTalleres
510;La Donna Immobile -;DemoEM;510;;;-3.6955325387824014;40.40207279862862;2021-12-10T19:00:00.0Z;2021-12-10T23:59:00.0Z;Leisure;1ciudad21distritos
511;La fantástica niña pequeña y la cigüeña pedigüeña;DemoEM;511;;;-3.673881351837232;40.397020792322316;2021-11-13T12:00:00.0Z;2021-11-13T23:59:00.0Z;Leisure;TeatroPerformance
512;La formación de una metrópoli: Plano del Ayuntamiento de Madrid (1929).;DemoEM;512;Necesaria inscripción previa a través de formulario. Número máximo de participantes: 45 Sala de realización: Sala de actividades.;;-3.7098591212735883;40.41410290844665;2021-11-22T18:30:00.0Z;2021-11-22T23:59:00.0Z;Leisure;ConferenciasColoquios
513;La gaviota y el pingüino;DemoEM;513;Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Las historias han sido adaptadas ;;-3.5937461811785347;40.46055947228695;2021-11-24T00:00:00.0Z;2021-11-24T23:59:00.0Z;Leisure;CursosTalleres
514;La gaviota y el pingüino;DemoEM;514;Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Las historias han sido adaptadas ;;-3.6105662311927453;40.433291625973624;2021-11-24T00:00:00.0Z;2021-11-24T23:59:00.0Z;Leisure;CursosTalleres
515;La Historia del Rock en el mundo;DemoEM;515;Concierto didáctico familiar, a cargo de Flashback Dúo Nos acerca a la Historia del Rock &amp,amp, Roll con los temas más significativos de cada periodo, desde Elvis hasta Nirvana.  Para todos los públicos a partir de 5 años;;-3.7214686777952974;40.48025613358832;2021-11-27T12:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;Musica
516;La hoja. Una intervención en el espacio de FAHR 021.3;DemoEM;516;;;-3.697259467865366;40.39241367848808;2021-10-01T00:00:00.0Z;2022-07-15T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
517;La infamia;DemoEM;517;;;-3.697247685884226;40.39241374953321;2021-12-09T19:30:00.0Z;2022-01-16T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
518;La Inocencia;DemoEM;518;;;-3.7081679144829076;40.36968950845358;2021-11-26T18:30:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
519;La inspiración de la luz;DemoEM;519;;;-3.7098591212735883;40.41410290844665;2021-10-01T00:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;Exposiciones
520;La inspiración de Yago;DemoEM;520;;;-3.7107515747822353;40.38241253009179;2021-11-20T12:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;Musica
521;La isla pirata;DemoEM;521;Títeres y cuentos: A cargo de Teatro TIP Una tormenta arroja a todos los miembros de la tripulación a una isla donde se encuentra un tesoro custodiado por un tiburón. Por si esto fuera poco, algunos piratas no quieren compartir ese tesoro y har;;-3.709138377702435;40.47900813206291;2021-11-27T12:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
522;La ley de Mantua. Concierto de música rock;DemoEM;522;;;-3.691508909255186;40.35087114162283;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;RockPop
523;La Ley del Deseo;DemoEM;523;;;-3.710182353581842;40.42802889001877;2022-02-09T19:30:00.0Z;2022-02-09T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
524;La Leyenda de Sally Jones -;DemoEM;524;;;-3.761911556533903;40.38513183038149;2021-12-11T18:00:00.0Z;2021-12-11T23:59:00.0Z;Leisure;1ciudad21distritos
525;La lluvia amarilla;DemoEM;525;;;-3.7001663599562105;40.41482868269558;2021-11-04T19:30:00.0Z;2021-12-12T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
526;La Magia de los Cuentos;DemoEM;526;Show de magia y cuentos ALFONSO V presenta su nuevo espectáculo de magia familiar para teatros La Magia de los Cuentos, donde se narran los cuentos tradicionales de la cultura popular de una forma mágica y divertida. Edad recomendada: a partir ;;-3.6880070256093758;40.49504564211655;2021-11-12T18:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;CircoMagia
527;La mar de viajes y aventuras;DemoEM;527;;;-3.611362970564875;40.43664778776818;2021-11-21T12:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
528;La mujer que escapó;DemoEM;528;;;-3.6129105844633775;40.44477474902185;2021-11-27T19:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
529;La música lírica en nuestra Historia;DemoEM;529;Concierto.  Cantante soprano: Dafne Omaras García, piano: Ángel del Palacio García. A través del dúo para voz y piano escucharemos arias de zarzuela, nuestro género más querido, y también haremos un viaje musical bel cantista con compositores d;;-3.6933504628706095;40.48106787416528;2021-11-11T19:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;Musica
530;La nada y más allá;DemoEM;530;Juan Carlos Garvayo, piano;;-3.692206111679657;40.419011767401095;2021-11-16T19:30:00.0Z;2021-11-16T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
531;La pasión de Jarret;DemoEM;531;;;-3.6229095774784765;40.37762362093048;2021-11-13T19:00:00.0Z;2021-11-13T23:59:00.0Z;Leisure;TeatroPerformance
532;La piedra de la paciencia.;DemoEM;532;;;-3.6772826298329093;40.402190438836826;2021-11-25T17:30:00.0Z;2021-11-25T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
533;La pócima del buen comer;DemoEM;533;INFANTIL   MARTELACHE PRODUCCIONES  'La pócima del Buen comer'   Recomendado a partir de 4 años Intérprete Lengua de Signos El argumento narra las aventuras de Doc, gran científico, y su alocado ayudante, Manolito. Ambos tienen un objetivo prin;;-3.7188765163188293;40.435209393826675;2021-11-28T12:00:00.0Z;2021-11-28T23:59:00.0Z;Leisure;None
534;La tienda del mono Cachirulo;DemoEM;534;Compañía Títeres con cabeza.;;0;0;2021-11-28T13:00:00.0Z;2021-11-28T23:59:00.0Z;Leisure;CuentacuentosTiteresMarionetas
535;La Tribuna, de Emilia Pardo Bazán;DemoEM;535;¿Siempre es la época perfecta para dejarte llevar por la lectura? ¿Crees que comentar diferentes lecturas es enriquecedor? Te esperamos en este espacio de encuentro 'Entre líneas: el poder de la lectura compartida' en el que leeremos en conjunt;;-3.721622686264932;40.395326406887946;2021-11-08T11:00:00.0Z;2021-11-29T23:59:00.0Z;Leisure;ClubesLectura
536;La vida de los demás;DemoEM;536;;;-3.6129105844633775;40.44477474902185;2021-11-20T19:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;CineActividadesAudiovisuales
537;La voz de las mujeres;DemoEM;537;Musical  Dúo Ferrer-Fulqueris. Una pequeña muestra representativa de grandes canciones que dieron voz a destacadas artistas femeninas del siglo XX. Estas intérpretes las defendieron con pasión, haciéndose escuchar por encima de un mundo eminent;;-3.623110349262379;40.379584618162156;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;Musica
538;Laboratorio artístico 'Escuela de invierno' 2021/2022;DemoEM;538;;;-3.710182353581842;40.42802889001877;2021-10-04T00:00:00.0Z;2022-03-03T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
539;Laboratorio de colores;DemoEM;539;;;-3.6292874542291638;40.44774002225867;2021-11-14T17:00:00.0Z;2021-11-14T23:59:00.0Z;Leisure;CursosTalleres
540;Laboratorio de colores;DemoEM;540;;;-3.6292874542291638;40.44774002225867;2021-11-21T17:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;CursosTalleres
541;Laboratorio de colores;DemoEM;541;;;-3.6292874542291638;40.44774002225867;2021-12-05T17:00:00.0Z;2021-12-05T23:59:00.0Z;Leisure;CursosTalleres
542;Laboratorio Wikimedia de verificación de datos;DemoEM;542;;;-3.6972067902718897;40.39245798191536;2018-02-21T00:00:00.0Z;2022-06-24T23:59:00.0Z;Leisure;CursosTalleres
543;Laboratotio Pantono;DemoEM;543;;;-3.710182353581842;40.42802889001877;2021-02-01T00:00:00.0Z;2022-06-30T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
544;Las clases;DemoEM;544;;;-3.6958079719260075;40.391053041229135;2021-12-01T00:00:00.0Z;2021-12-03T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
545;Las competencias más buscadas: la toma de decisiones;DemoEM;545;Elegir una opción ¿Cuál? ¿Cómo? ¿A qué precio? A veces nos bloqueamos y pensamos en consecuencias imaginadas que nos estresan y hacen dudar. Tomar decisiones para buscar soluciones es algo frecuente en la vida y en el trabajo. Expresar tu segur;;-3.7143358486689415;40.433958260960964;2021-11-29T17:00:00.0Z;2021-11-29T23:59:00.0Z;Leisure;CursosTalleres
546;Las hermanas de Manolete;DemoEM;546;;;-3.6899208519663427;40.424926347610764;2022-01-08T20:30:00.0Z;2022-01-30T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
547;Las Margaritas;DemoEM;547;;;-3.710182353581842;40.42802889001877;2022-01-12T19:30:00.0Z;2022-01-12T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
548;Las penas saben nadar.  Obra de Abelardo Estorino;DemoEM;548;Dentro del marco de un festival de teatro, Greta se cuela entre bambalinas y sale al público.El escenario es el espacio que sirve de pretexto a la intérprete para iniciar un monólogo que nunca llega a consumarse. Una vida marcada por el sacrifi;;-3.6373000672722675;40.436444648624814;2021-11-12T19:00:00.0Z;2021-11-12T23:59:00.0Z;Leisure;TeatroPerformance
549;Las tortugas de la isla;DemoEM;549;Teatro infantil. A cargo de la C0mpañía Animathor. Teatro con música por la igualdad de género. Este espectáculo diseñado para niños/as, cuenta la historia de dos tortugas que se conocen en una isla y se hacen pareja. Deciden irse a vivir junta;;-3.7216054330053647;40.49082275610172;2021-11-27T12:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;TeatroPerformance
550;Las vecinas de Vicálvaro leen y escriben en verano: proyectos literarios;DemoEM;550;Para el mes de noviembre está pendiente la elección del libro del que realizaremos la lectura compartida y posterior conversatorio. Desde el Espacio de Igualdad Gloria Fuertes se enviará a todas las participantes próximamente el libro elegido. ;;-3.6072257008596313;40.40274516135535;2021-11-05T11:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;EnLinea
551;Lecturas con autoras: cosas de hombres;DemoEM;551;En septiembre se realizó la presentación del libro 'Cosas de hombres' de la autora Sara Árnez, participante del grupo 'Tinta Violeta'. Tal fue el éxito de la presentación que vamos a leer el libro junto a su autora. Analizarlo y reflexionarlo p;;-3.7143358486689415;40.433958260960964;2021-11-02T18:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;CursosTalleres
552;Legado de mujer;DemoEM;552;Recital poético   Compañia: Medea Teatro. Voz de mujeres poetas de todos los tiempos, aderezado con biografías y canciones de cantautora. Homenaje en forma de recuerdo a algunos de sus escritos más representativos.  Mujeres que se hicieron un h;;-3.623110349262379;40.379584618162156;2021-11-25T19:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;RecitalesPresentacionesActosLiterarios
553;Leo Leos ¿Qué lees?;DemoEM;553;;;-3.6958072892892155;40.391054868587204;2021-09-18T00:00:00.0Z;2021-12-04T23:59:00.0Z;Leisure;None
554;Levadura 2021/2022;DemoEM;554;;;-3.710182353581842;40.42802889001877;2021-09-01T00:00:00.0Z;2022-06-30T23:59:00.0Z;Leisure;CursosTalleres
555;Leyendo cuentos en inglés: 'A tale of two sisters' and 'The green door' de 3 a 5 años.;DemoEM;555;'A tale of two sisters' and 'The green door'.  Edades: de 3 a 5 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formulario. La biblioteca;;-3.64667257750353;40.47571688103069;2021-11-23T18:00:00.0Z;2021-11-23T23:59:00.0Z;Leisure;CursosTalleres
556;Leyendo cuentos en inglés: 'A tale of two sisters' and 'The green door' de 3 a 5 años.;DemoEM;556;'A tale of two sisters' and 'The green door'.  Edades: de 3 a 5 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formulario. La biblioteca;;-3.7664885474841556;40.397074625115906;2021-11-27T12:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;CursosTalleres
557;Leyendo cuentos en inglés: 'A tale of two sisters' and 'The green door' de 3 a 5 años.;DemoEM;557;'A tale of two sisters' and 'The green door'.  Edades: de 3 a 5 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formulario. La biblioteca;;-3.655356751728003;40.49041562546542;2021-11-20T12:00:00.0Z;2021-11-20T23:59:00.0Z;Leisure;CursosTalleres
558;Leyendo cuentos en inglés: 'A tale of two sisters' and 'The green door' de 3 a 5 años.;DemoEM;558;'A tale of two sisters' and 'The green door'.  Edades: de 3 a 5 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formulario. La biblioteca;;-3.637346971302506;40.43641736294729;2021-11-26T18:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CursosTalleres
559;Leyendo cuentos en inglés: 'A tale of two sisters' and 'The green door' de 3 a 5 años.;DemoEM;559;'A tale of two sisters' and 'The green door'.  Edades: de 3 a 5 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formulario. La biblioteca;;-3.6795930368034804;40.4166091081099;2021-11-17T18:00:00.0Z;2021-11-17T23:59:00.0Z;Leisure;CursosTalleres
560;Leyendo cuentos en inglés: 'A tale of two sisters' and 'The green door' de 3 a 5 años. Plazas agotadas;DemoEM;560;'A tale of two sisters' and 'The green door'.  Edades: de 3 a 5 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario: Plazas agotadas   Envía el formulari;;-3.710539712535917;40.45749513485957;2021-11-11T18:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;CursosTalleres
561;Leyendo cuentos en inglés: 'The little red hen' and 'The town mouse and the country mouse'. De 6 a 9 años.;DemoEM;561;'The little red hen' and 'The town mouse and the country mouse'.  Edades: de 6 a 9 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formul;;-3.621281890570377;40.39982891410407;2021-11-10T18:00:00.0Z;2021-11-10T23:59:00.0Z;Leisure;CursosTalleres
562;Leyendo cuentos en inglés: 'The little red hen' and 'The town mouse and the country mouse'. De 6 a 9 años.;DemoEM;562;'The little red hen' and 'The town mouse and the country mouse'.  Edades: de 6 a 9 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formul;;-3.7105999955473625;40.42738668300474;2021-11-25T18:00:00.0Z;2021-11-25T23:59:00.0Z;Leisure;CursosTalleres
563;Leyendo cuentos en inglés: 'The little red hen' and 'The town mouse and the country mouse'. De 6 a 9 años.;DemoEM;563;'The little red hen' and 'The town mouse and the country mouse'.  Edades: de 6 a 9 años. Apúntate a este divertido taller en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formular;;-3.720088245008897;40.39786734087938;2021-11-19T18:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;CursosTalleres
564;Leyendo cuentos en inglés: 'The little red hen' and 'The town mouse and the country mouse'. De 6 a 9 años.;DemoEM;564;'The little red hen' and 'The town mouse and the country mouse'.  Edades: de 6 a 9 años. Apúntate a este divertido tallere en inglés y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formul;;-3.7664885474841556;40.397074625115906;2021-11-15T18:00:00.0Z;2021-11-15T23:59:00.0Z;Leisure;CursosTalleres
565;Leyendo cuentos en noviembre ‘El cumpleaños’ y ‘La tienda de mascotas’, de 3 a 5 años;DemoEM;565;El cumpleaños y la tienda de mascotas.  Edades: de 3 a 5 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se pondrá en conta;;-3.665554302127492;40.395023959810636;2021-11-16T18:00:00.0Z;2021-11-16T23:59:00.0Z;Leisure;CursosTalleres
566;Leyendo cuentos en noviembre ‘El regalo de las mariposas’ y ‘Ojitos de corazón’, de 6 a 9 años;DemoEM;566;El regalo de las mariposas y Ojitos de corazón.   Edades: de 6 a 9 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se pondr;;-3.6117933204271098;40.44640229188281;2021-11-18T18:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;CursosTalleres
567;Leyendo cuentos en noviembre ‘El regalo de las mariposas’ y ‘Ojitos de corazón’, de 6 a 9 años;DemoEM;567;El regalo de las mariposas y Ojitos de corazón.   Edades: de 6 a 9 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:   Envía el formulario. La biblioteca se pond;;-3.6227296605039516;40.37790196240434;2021-11-11T18:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;CursosTalleres
568;Leyendo cuentos en noviembre ‘El regalo de las mariposas’ y ‘Ojitos de corazón’, de 6 a 9 años;DemoEM;568;El regalo de las mariposas y Ojitos de corazón.   Edades: de 6 a 9 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se pondr;;-3.5937461811785347;40.46055947228695;2021-11-17T18:00:00.0Z;2021-11-17T23:59:00.0Z;Leisure;CursosTalleres
569;Leyendo cuentos en noviembre ‘La nave del tiempo’ y ‘El perro del establo’, de 3 a 5 años;DemoEM;569;La nave del tiempo y el perro del establo.  Edades: de 3 a 5 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se pondrá en c;;-3.6846112774442705;40.467453379213175;2021-11-17T18:00:00.0Z;2021-11-17T23:59:00.0Z;Leisure;CursosTalleres
570;Leyendo cuentos en noviembre ‘La nave del tiempo’ y ‘El perro del establo’, de 3 a 5 años;DemoEM;570;La nave del tiempo y el perro del establo.  Edades: de 3 a 5 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se pondrá en c;;-3.6105662311927453;40.433291625973624;2021-11-10T18:00:00.0Z;2021-11-10T23:59:00.0Z;Leisure;CursosTalleres
571;Leyendo cuentos en noviembre ‘La nave del tiempo’ y ‘El perro del establo’, de 3 a 5 años;DemoEM;571;La nave del tiempo y el perro del establo.  Edades: de 3 a 5 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se pondrá en c;;-3.7074488154950584;40.40003652682007;2021-11-19T18:00:00.0Z;2021-11-19T23:59:00.0Z;Leisure;CursosTalleres
572;Leyendo cuentos en noviembre ‘La nave del tiempo’ y ‘El perro del establo’, de 3 a 5 años;DemoEM;572;La nave del tiempo y el perro del establo.  Edades: de 3 a 5 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se pondrá en c;;-3.699722994908341;40.426642215368176;2021-11-15T18:00:00.0Z;2021-11-15T23:59:00.0Z;Leisure;CursosTalleres
573;Leyendo cuentos en noviembre ‘Viaje al país de la ilusión’ y ‘Una verdadera maravilla’, de 6 a 9 años;DemoEM;573;Viaje al país de la ilusión y Una verdadera maravilla.  Edades: de 6 a 9 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se;;-3.6218113860909074;40.420231627534996;2021-11-29T18:00:00.0Z;2021-11-29T23:59:00.0Z;Leisure;CursosTalleres
574;Leyendo cuentos en noviembre ‘Viaje al país de la ilusión’ y ‘Una verdadera maravilla’, de 6 a 9 años;DemoEM;574;Viaje al país de la ilusión y Una verdadera maravilla.  Edades: de 6 a 9 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se;;-3.701141063083806;40.366768324753416;2021-11-11T18:00:00.0Z;2021-11-11T23:59:00.0Z;Leisure;CursosTalleres
575;Leyendo cuentos en noviembre ‘Viaje al país de la ilusión’ y ‘Una verdadera maravilla’, de 6 a 9 años;DemoEM;575;Viaje al país de la ilusión y Una verdadera maravilla.  Edades: de 6 a 9 años. Apúntate a este divertido taller y ¡vamos a leer y a divertirnos juntos en la biblioteca! Inscripción a través del formulario:  Envía el formulario. La biblioteca se;;-3.7098591212735883;40.41410290844665;2021-11-26T18:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;CursosTalleres
576;Liberando tensiones;DemoEM;576;Nos juntamos al aire libre para realizar diferentes ejercicios que nos ayuden a eliminar tensiones acumuladas en nuestro día a día y aumentar la flexibilidad y la movilidad. ¡Ya es hora de comenzar a sentirnos seguras en el espacio público!    ;;-3.6534806246311913;40.442311100791215;2021-11-04T10:00:00.0Z;2021-11-18T23:59:00.0Z;Leisure;CursosTalleres
577;Libros entre nosotras;DemoEM;577;Escribir es una forma de interpretar y narrar el mundo. Leer a mujeres es dar espacio a esos puntos de vista que tradicionalmente se han obviado. Ven a este espacio para disfrutar, junto a otras mujeres, de los libros de diferentes autoras. A t;;-3.7037047897267947;40.45012255255781;2021-11-03T12:30:00.0Z;2021-11-24T23:59:00.0Z;Leisure;CursosTalleres
578;Lo que te falta;DemoEM;578;;;-3.621741078700336;40.42027705095574;2021-11-27T19:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;Flamenco
579;Loca ciencia loca. Compañía Uno más uno;DemoEM;579;Dos payasos locos en un laboratorio son una fórmula explosiva. En este espectáculo los Hermanos Flores abordan, como siempre desde el humor, la importancia de cultivar cuerpo, mente y espíritu. A lo largo de la obra los niños disfrutarán además;;-3.665799020694628;40.47960826297022;2021-11-20T00:00:00.0Z;2021-11-20T00:00:00.0Z;Leisure;CircoMagia
580;Look Out! (Un concierto para bailar y pensar) - Puente de Vallecas;DemoEM;580;;;-3.6976620067964996;40.46903299144094;2021-12-05T12:30:00.0Z;2021-12-05T23:59:00.0Z;Leisure;1ciudad21distritos
581;Lorca, Vicenta;DemoEM;581;;;-3.6899208519663427;40.424926347610764;2022-02-04T00:00:00.0Z;2022-02-27T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
582;Lorena Vega. «IMPRENTEROS»;DemoEM;582;;;-3.710182353581842;40.42802889001877;2021-11-11T20:00:00.0Z;2021-11-13T23:59:00.0Z;Leisure;ProgramacionDestacadaAgendaCultura
583;Los claveles;DemoEM;583;;;-3.701141063083806;40.366768324753416;2021-11-19T18:30:00.0Z;2021-11-19T23:59:00.0Z;Leisure;Zarzuela
584;Los comebellotas;DemoEM;584;Taller infantil. Conoce curiosidades sobre los jabalíes y el entorno en el que viven.  Dirigido a niños y niñas de 7 a 12 años  Horario: de 11 a 12 horas Número de plazas: 15 Es necesario la reserva previa mediente preinscripción para participa;;-3.6897406722711366;40.51337745339972;2021-11-27T11:00:00.0Z;2021-11-27T23:59:00.0Z;Leisure;CursosTalleres
585;Los cuentos de Madrid de Emilia Pardo Bazán;DemoEM;585;Ciclo especial 'Emilia Pardo Bazán'. Impartida por Don Francisco Gutiérrez Carbajo. Catedrático de literatura de la UNED, crítico literario y escritor.;;-3.664855511110751;40.42938854032785;2021-11-23T18:30:00.0Z;2021-11-23T23:59:00.0Z;Leisure;ConferenciasColoquios
586;Los fabulosos animals;DemoEM;586;Compañía Momi Orgalla. Los libros se convierten en montañas, las montañas en libros y de repente comienzan a aparecer toda una suerte de animales que nos enseñarán la riqueza de las diferencias.;;-3.6420353342333227;40.476859845869534;2021-11-21T18:00:00.0Z;2021-11-21T23:59:00.0Z;Leisure;TeatroPerformance
587;Los hábitoa de una rebelde;DemoEM;587;Teatro, a cargo de la Compañía Azares Teatro, con Lucía Navarro y Salvador Bueso. De una manera bella, irónica y ágil, la obra fusiona la comedia con el drama y muestra la vida de mujeres de todo orden social que sufrieron el machismo durante e;;-3.7214686777952974;40.48025613358832;2021-11-26T19:00:00.0Z;2021-11-26T23:59:00.0Z;Leisure;TeatroPerformance
588;Los martes de Juntas Emprendemos;DemoEM;588;¿Quieres formar parte de una comunidad de mujeres emprendedoras? Los martes de Juntas Emprendemos es un espacio dirigido a mujeres con proyectos individuales o colectivos de autoempleo en cualquier grado de maduración. A través de formación y a;;-3.668092320219012;40.40254931370529;2021-11-16T11:00:00.0Z;2021-11-30T23:59:00.0Z;Leisure;EnLinea
589;Los misterios de La Quinta;DemoEM;589;Sendas Guiadas. Se realizarán diversos itinerarios dentro del Monte del Pardo y Parque Regional de la Cuenca alta del río Manzanares, donde se darán a conocer flora, fauna y elementos característicos de dicho entornoproductor de planta para la ;;-3.6897406722711366;40.51337745339972;2021-11-27T09:45:00.0Z;2021-11-27T23:59:00.0Z;Leisure;ItinerariosOtrasActividadesAmbientales
590;Los misterios de La Quinta;DemoEM;590;Sendas Guiadas. Se realizarán diversos itinerarios dentro del Monte del Pardo y Parque Regional de la Cuenca alta del río Manzanares, donde se darán a conocer flora, fauna y elementos característicos de dicho entornoproductor de planta para la ;;-3.6897406722711366;40.51337745339972;2021-11-13T09:45:00.0Z;2021-11-13T23:59:00.0Z;Leisure;ItinerariosOtrasActividadesAmbientales
591;LOS ZIGARROS;DemoEM;591;;;-3.698601359753866;40.40596423138839;2022-01-15T20:00:00.0Z;2022-01-15T23:59:00.0Z;Leisure;Musica
